pl_name,pl_bmasse,pl_rade,pl_pubdate,pl_controv_flag,pl_bmasseerr1,pl_bmasseerr2,pl_radeerr1,pl_radeerr2,soltype,disc_refname,pl_refname
WASP-28 b,282.54945382,13.66374747,2020-01,0,18.43404761,-18.43404761,0.31385146,-0.31385146,Published Confirmed,<a refstr=PETRUCCI_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.446.1389P/abstract target=ref>Petrucci et al. 2015</a>,<a refstr=MO__X10D_NIK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020PASP..132a4401M/abstract target=ref>Mo&#x10D;nik et al. 2020</a>
TRAPPIST-1 e,0.772,0.91,2018-05,0,0.079,-0.075,0.026,-0.027,Published Confirmed,<a refstr=GILLON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.533..221G/abstract target=ref>Gillon et al. 2016</a>,<a refstr=GRIMM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...613A..68G/abstract target=ref>Grimm et al. 2018</a>
WASP-1 b,311.4734,16.735037,2012-10,0,15.25584,-13.66669,0.683749,-1.020019,Published Confirmed,<a refstr=COLLIER_CAMERON_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007MNRAS.375..951C/abstract target=ref> Collier Cameron et al. 2007 </a>,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>
HD 118203 b,725.28442477,12.06086323,2024-01,0,14.30227832,-14.30227832,0.39231432,-0.39231432,Published Confirmed,<a refstr=DA_SILVA_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006A&A...446..717D/abstract target=ref> da Silva et al. 2006 </a>,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240117272C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2024</a>
OGLE-TR-182 b,340.0781,16.47723,2017-06,0,47.6745,-63.566,1.56926,-1.56926,Published Confirmed,<a refstr=PONT_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008A&A...487..749P/abstract target=ref> Pont et al. 2008 </a>,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>
HAT-P-56 b,734.1873,16.92559,2017-03,0,139.8452,-139.8452,1.23299,-1.23299,Published Confirmed,<a refstr=HUANG_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...85H/abstract target=ref>Huang et al. 2015</a>,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>
WASP-106 b,613.40882551,12.10569916,2023-12,0,47.67426105,-47.67426105,0.17934369,-0.19055267,Published Confirmed,<a refstr=SMITH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...570A..64S/abstract target=ref>Smith et al. 2014</a>,<a refstr=WRIGHT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..217W/abstract target=ref>Wright et al. 2023</a>
Kepler-43 b,1026.55,13.45,2012-02,0,60.39,-60.39,0.67,-0.67,Published Confirmed,<a refstr=BONOMO_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1110.5462B/abstract target=ref> Bonomo et al. 2011 </a>,<a refstr=BONOMO_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1110.5462B/abstract target=ref> Bonomo et al. 2011 </a>
K2-140 b,323.86877,12.273855,2018-04,0,22.2481,-22.2481,0.201762,-0.201762,Published Confirmed,<a refstr=GILES_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.475.1809G/abstract target=ref>Giles et al. 2018</a>,<a refstr=GILES_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.475.1809G/abstract target=ref>Giles et al. 2018</a>
WASP-133 b,368.6828,13.56289,2016-06,0,28.6047,-28.6047,0.56045,-0.56045,Published Confirmed,<a refstr=MAXTED_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...591A..55M/abstract target=ref>Maxted et al. 2016</a>,<a refstr=MAXTED_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...591A..55M/abstract target=ref>Maxted et al. 2016</a>
HD 118203 b,680.15279098,12.778238,2024-12,0,38.13940884,-38.13940884,0.32506044,-0.32506044,Published Confirmed,<a refstr=DA_SILVA_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006A&A...446..717D/abstract target=ref> da Silva et al. 2006 </a>,<a refstr=ZHANG_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..295Z/abstract target=ref>Zhang et al. 2024</a>
HD 1397 b,116.64361,11.466807,2019-07,0,6.99226,-7.31009,0.145717,-0.145717,Published Confirmed,<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...623A.100N/abstract target=ref>Nielsen et al. 2019</a>,<a refstr=BRAHM_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...45B/abstract target=ref>Brahm et al. 2019</a>
K2-146 c,7.49,2.19,2019-09,0,0.24,-0.24,0.07,-0.07,Published Confirmed,<a refstr=HAMANN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..133H/abstract target=ref>Hamann et al. 2019</a>,<a refstr=HAMANN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..133H/abstract target=ref>Hamann et al. 2019</a>
HAT-P-1 b,169.08556,13.921578,2008-04,0,9.5349,-9.5349,0.594077,-0.594077,Published Confirmed,<a refstr=BAKOS_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...656..552B/abstract target=ref>Bakos et al. 2007</a>,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>
WASP-88 b,177.98,19.055,2014-03,0,25.43,-25.43,1.457,-0.785,Published Confirmed,<a refstr=DELREZ_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...563A.143D/abstract target=ref> Delrez et al. 2014 </a>,<a refstr=DELREZ_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...563A.143D/abstract target=ref> Delrez et al. 2014 </a>
TOI-4201 b,788.21444936,13.67495645,2023-07,0,28.60455663,-28.60455663,0.44835923,-0.44835923,Published Confirmed,<a refstr=GAN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230707329G/abstract target=ref>Gan et al. 2023</a>,<a refstr=GAN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230707329G/abstract target=ref>Gan et al. 2023</a>
TOI-2379 b,1830.69162432,11.72459381,2024-10,0,63.5656814,-63.5656814,0.25780656,-0.25780656,Published Confirmed,<a refstr=BRYANT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.533.3893B/abstract target=ref>Bryant et al. 2024</a>,<a refstr=BRYANT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.533.3893B/abstract target=ref>Bryant et al. 2024</a>
TrES-1 b,241.86863,12.318691,2010-11,0,16.20933,-16.20933,0.392315,-0.392315,Published Confirmed,<a refstr=ALONSO_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...613L.153A/abstract target=ref> Alonso et al. 2004 </a>,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>
TOI-270 c,6.15,2.355,2021-10,0,0.37,-0.37,0.064,-0.064,Published Confirmed,<a refstr=G_UUML_NTHER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019NatAs...3.1099G/abstract target=ref>G&uuml;nther et al. 2019</a>,<a refstr=VAN_EYLEN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2154V/abstract target=ref>Van Eylen et al. 2021</a>
WASP-77 A b,559.3808,13.56289,2016-06,0,18.11631,-18.11631,0.22418,-0.22418,Published Confirmed,<a refstr=MAXTED_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013PASP..125...48M/abstract target=ref> Maxted et al. 2013 </a>,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.459..789T/abstract target=ref>Turner et al. 2016</a>
TOI-2416 b,953.485221,9.86390302,2023-12,0,31.7828407,-28.60455663,0.22417961,-0.22417961,Published Confirmed,<a refstr=EBERHARDT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..271E/abstract target=ref>Eberhardt et al. 2023</a>,<a refstr=EBERHARDT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..271E/abstract target=ref>Eberhardt et al. 2023</a>
CoRoT-27 b,3302.11,11.287,2014-02,0,174.8,-174.8,0.493,-0.493,Published Confirmed,<a refstr=PARVIAINEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...562A.140P/abstract target=ref> Parviainen et al. 2014 </a>,<a refstr=PARVIAINEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...562A.140P/abstract target=ref> Parviainen et al. 2014 </a>
WASP-38 b,841.61384,12.21781,2017-06,0,18.11631,-18.43414,0.22418,-0.22418,Published Confirmed,<a refstr=BARROS_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1010.0849B/abstract target=ref> Barros et al. 2010 </a>,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>
KELT-8 b,275.55861,20.84874,2015-09,0,20.65895,-19.38763,2.01762,-1.79344,Published Confirmed,<a refstr=FULTON_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...810...30F/abstract target=ref>Fulton et al. 2015</a>,<a refstr=FULTON_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...810...30F/abstract target=ref>Fulton et al. 2015</a>
HD 189733 b,369.303,13.63,2015-02,0,18.433,-18.433,0.269,-0.269,Published Confirmed,<a refstr=BOUCHY_ET_AL__2005 href=https://ui.adsabs.harvard.edu/abs/2005A&A...444L..15B/abstract target=ref> Bouchy et al. 2005 </a>,<a refstr=BOYAJIAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.447..846B/abstract target=ref>Boyajian et al. 2015</a>
HD 17156 b,1028.18005,12.184183,2017-06,0,10.17056,-10.17056,0.0739794,-0.0739794,Published Confirmed,<a refstr=FISCHER_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...669.1336F/abstract target=ref> Fischer et al. 2007 </a>,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>
L 98-59 c,2.22,1.385,2021-09,0,0.26,-0.25,0.095,-0.075,Published Confirmed,<a refstr=KOSTOV_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...32K/abstract target=ref>Kostov et al. 2019</a>,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>
GJ 806 b,1.9,1.331,2023-10,0,0.17,-0.17,0.023,-0.023,Published Confirmed,<a refstr=PALLE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...678A..80P/abstract target=ref>Palle et al. 2023</a>,<a refstr=PALLE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...678A..80P/abstract target=ref>Palle et al. 2023</a>
TOI-1811 b,308.9292116,11.14172682,2023-02,0,24.15495893,-24.79061575,0.28022452,-0.25780656,Published Confirmed,<a refstr=RODRIGUEZ_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.tmp..609R/abstract target=ref>Rodriguez et al. 2023</a>,<a refstr=RODRIGUEZ_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.tmp..609R/abstract target=ref>Rodriguez et al. 2023</a>
CoRoT-20 b,1347.54,9.42,2012-02,0,73.1,-73.1,0.45,-0.45,Published Confirmed,<a refstr=DELEUIL_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...538A.145D/abstract target=ref> Deleuil et al. 2012 </a>,<a refstr=DELEUIL_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...538A.145D/abstract target=ref> Deleuil et al. 2012 </a>
Kepler-77 b,136.661,10.761,2013-09,0,10.17,-10.17,0.179,-0.179,Published Confirmed,<a refstr=GANDOLFI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...557A..74G/abstract target=ref> Gandolfi et al. 2013 </a>,<a refstr=GANDOLFI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...557A..74G/abstract target=ref> Gandolfi et al. 2013 </a>
TOI-1408 c,7.6,2.22,2024-07,0,0.2,-0.2,0.06,-0.06,Published Confirmed,<a refstr=KORTH_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240717798K/abstract target=ref>Korth et al. 2024</a>,<a refstr=KORTH_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240717798K/abstract target=ref>Korth et al. 2024</a>
HD 209458 b,203.4,16.264,2015-02,0,28.6,-28.6,0.829,-0.829,Published Confirmed,<a refstr=HENRY_ET_AL__2000 href=https://ui.adsabs.harvard.edu/abs/2000ApJ...529L..41H/abstract target=ref> Henry et al. 2000 </a>,<a refstr=BOYAJIAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.447..846B/abstract target=ref>Boyajian et al. 2015</a>
WASP-8 b,713.18,11.635,2010-07,0,25.108,-29.557,0.078,-0.053,Published Confirmed,<a refstr=QUELOZ_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...517L...1Q/abstract target=ref> Queloz et al. 2010 </a>,<a refstr=QUELOZ_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...517L...1Q/abstract target=ref> Queloz et al. 2010 </a>
TIC 172900988 b,981.3,11.27,2021-12,0,5.7,-5.7,0.4,-0.4,Published Confirmed,<a refstr=KOSTOV_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..234K/abstract target=ref>Kostov et al. 2021</a>,<a refstr=KOSTOV_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..234K/abstract target=ref>Kostov et al. 2021</a>
HD 89345 b,35.7,6.86,2018-08,0,3.3,-3.3,0.14,-0.14,Published Confirmed,<a refstr=VAN_EYLEN_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.478.4866V/abstract target=ref>Van Eylen et al. 2018</a>,<a refstr=VAN_EYLEN_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.478.4866V/abstract target=ref>Van Eylen et al. 2018</a>
WASP-18 b,3314.9669,13.058485,2009-12,0,120.7754,-120.7754,0.638913,-0.638913,Published Confirmed,<a refstr=HELLIER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009Natur.460.1098H/abstract target=ref> Hellier et al. 2009 </a>,<a refstr=SOUTHWORTH_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...707..167S/abstract target=ref> Southworth et al. 2009 </a>
GJ 1214 b,8.41,2.733,2024-03,0,0.36,-0.35,0.033,-0.031,Published Confirmed,<a refstr=CHARBONNEAU_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009Natur.462..891C/abstract target=ref> Charbonneau et al. 2009 </a>,<a refstr=MAHAJAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...963L..37M/abstract target=ref>Mahajan et al. 2024</a>
WASP-138 b,387.7526,12.21781,2017-03,0,25.4264,-25.4264,0.56045,-0.56045,Published Confirmed,<a refstr=LAM_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...599A...3L/abstract target=ref>Lam et al. 2017</a>,<a refstr=LAM_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...599A...3L/abstract target=ref>Lam et al. 2017</a>
55 Cnc e,7.74,1.897,2019-09,0,0.37,-0.3,0.044,-0.046,Published Confirmed,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,<a refstr=DAI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...883...79D/abstract target=ref>Dai et al. 2019</a>
HAT-P-55 b,184.3414,13.249038,2017-06,0,16.84499,-17.16282,0.616495,-0.616495,Published Confirmed,<a refstr=JUNCHER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015PASP..127..851J/abstract target=ref>Juncher et al. 2015</a>,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>
WASP-56 b,181.473,12.24,2013-03,0,10.806,-11.124,0.392,-0.37,Published Confirmed,<a refstr=FAEDI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...551A..73F/abstract target=ref> Faedi et al. 2013 </a>,<a refstr=FAEDI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...551A..73F/abstract target=ref> Faedi et al. 2013 </a>
HATS-14 b,340.39593,11.646151,2015-08,0,22.2481,-22.2481,0.358688,-0.246598,Published Confirmed,<a refstr=MANCINI_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..63M/abstract target=ref>Mancini et al. 2015</a>,<a refstr=MANCINI_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..63M/abstract target=ref>Mancini et al. 2015</a>
WASP-19 b,367.72931,14.68379,2017-06,0,24.15508,-24.79074,0.67254,-0.67254,Published Confirmed,<a refstr=HEBB_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...708..224H/abstract target=ref> Hebb et al. 2010 </a>,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>
TOI-3364 b,530.77343969,12.22899794,2023-03,0,38.13940884,-41.31769291,0.42594127,-0.35868738,Published Confirmed,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>
WASP-18 b,3299.0754,13.036067,2012-10,0,108.0622,-108.0622,0.616495,-0.616495,Published Confirmed,<a refstr=HELLIER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009Natur.460.1098H/abstract target=ref> Hellier et al. 2009 </a>,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>
NGTS-2 b,235.1942,17.878355,2018-12,0,41.3179,-38.1396,0.526823,-0.504405,Published Confirmed,<a refstr=RAYNARD_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.481.4960R/abstract target=ref>Raynard et al. 2018</a>,<a refstr=RAYNARD_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.481.4960R/abstract target=ref>Raynard et al. 2018</a>
WASP-106 b,611.797,12.162,2014-10,0,24.154,-24.154,0.516,-0.314,Published Confirmed,<a refstr=SMITH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...570A..64S/abstract target=ref>Smith et al. 2014</a>,<a refstr=SMITH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...570A..64S/abstract target=ref>Smith et al. 2014</a>
TOI-1294 b,63.9,10.12369881,2024-06,0,4.7,-4.5,0.23643767,-0.22090361,Published Confirmed,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>
XO-1 b,290.17879,13.518054,2017-06,0,12.07754,-12.07754,0.526823,-0.470778,Published Confirmed,<a refstr=MCCULLOUGH_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006ApJ...648.1228M/abstract target=ref> McCullough et al. 2006 </a>,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>
TOI-1288 b,44.1,4.96846551,2024-06,0,2.7,-2.6,0.10805813,-0.1000743,Published Confirmed,<a refstr=MAGLIANO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp.3168M/abstract target=ref>Magliano et al. 2022</a>,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>
HAT-P-13 b,285.72917,16.667783,2016-04,0,9.5349,-9.21707,0.459569,-0.459569,Published Confirmed,<a refstr=BAKOS_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...707..446B/abstract target=ref> Bakos et al. 2009 </a>,<a refstr=BUHLER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...821...26B/abstract target=ref>Buhler et al. 2016</a>
K2-329 b,82.6358,8.675766,2021-02,0,6.3566,-6.99226,0.291434,-0.269016,Published Confirmed,<a refstr=SHA_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...82S/abstract target=ref>Sha et al. 2021</a>,<a refstr=SHA_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...82S/abstract target=ref>Sha et al. 2021</a>
WASP-2 b,269.20201,11.690987,2010-11,0,14.30235,-14.30235,0.358688,-0.358688,Published Confirmed,<a refstr=COLLIER_CAMERON_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007MNRAS.375..951C/abstract target=ref> Collier Cameron et al. 2007 </a>,<a refstr=SOUTHWORTH_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1680S/abstract target=ref>Southworth et al. 2010</a>
CoRoT-1 b,359.1479,16.58932,2010-02,0,22.2481,-22.2481,0.67254,-0.67254,Published Confirmed,<a refstr=BARGE_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008A&A...482L..17B/abstract target=ref> Barge et al. 2008 </a>,<a refstr=PONT_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.402L...1P/abstract target=ref>Pont et al. 2010</a>
CoRoT-1 b,327.35,16.7,2008-05,0,38.14,-38.14,0.9,-0.9,Published Confirmed,<a refstr=BARGE_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008A&A...482L..17B/abstract target=ref> Barge et al. 2008 </a>,<a refstr=BARGE_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008A&A...482L..17B/abstract target=ref> Barge et al. 2008 </a>
TrES-1 b,238.998,11.96,2008-04,0,14.937,-14.62,0.247,-0.235,Published Confirmed,<a refstr=ALONSO_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...613L.153A/abstract target=ref> Alonso et al. 2004 </a>,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>
XO-1 b,292.391,13.563,2010-08,0,25.425,-25.425,0.336,-0.336,Published Confirmed,<a refstr=MCCULLOUGH_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006ApJ...648.1228M/abstract target=ref> McCullough et al. 2006 </a>,<a refstr=BURKE_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...719.1796B/abstract target=ref> Burke et al. 2010 </a>
HAT-P-1 b,168.13207,14.784671,2016-06,0,6.3566,-6.3566,0.212971,-0.212971,Published Confirmed,<a refstr=BAKOS_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...656..552B/abstract target=ref>Bakos et al. 2007</a>,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.459..789T/abstract target=ref>Turner et al. 2016</a>
HAT-P-3 b,190.38017,9.97601,2010-01,0,8.26358,-8.26358,0.235389,-0.325061,Published Confirmed,<a refstr=TORRES_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...666L.121T/abstract target=ref> Torres et al. 2007 </a>,<a refstr=GIBSON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.401.1917G/abstract target=ref>Gibson et al. 2010</a>
HAT-P-3 b,189.10885,10.211399,2018-05,0,7.62792,-7.62792,0.381106,-0.381106,Published Confirmed,<a refstr=TORRES_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...666L.121T/abstract target=ref> Torres et al. 2007 </a>,<a refstr=MANCINI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...613A..41M/abstract target=ref>Mancini et al. 2018</a>
